Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown110Bar060326\Down110Bar65Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:09:24.915;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:09:33.735;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;
5,913;0;0;0,094892;0,092702787;-0,383104126;109,8055971;80,42717747;0,146488845;0,357983468;0,122074038;0,389374777;108,8900418;110,2318325;;;;;;;;;;
5,914;0;0;0,094892;0,092702787;-0,383104126;108,6947233;80,52231338;0,146488845;0,357333255;0,122074038;0,388550662;108,9022492;110,2317019;;;;;;;;;;
5,915;0;0;0,094959083;0,092765424;-0,392927308;108,6947233;80,61366956;0,146488845;0,356685058;0,122074038;0,387729101;108,9022492;110,23161;;;;;;;;;;
5,916;0;0;0,094992627;0,092796743;-0,392927308;107,596057;80,70474253;0,146488845;0,356038869;0,122074038;0,386910087;108,9510788;110,2315184;;;;;;;;;;
5,917;0;0;0,095026171;0,092828061;-0,353634578;106,4363536;80,79208666;0,146488845;0,355394684;0,109866634;0,386093612;108,926664;110,2315802;;;;;;;;;;
5,918;0;0;0,095026171;0,092828061;-0,373280943;105,2644429;80,87552203;0,146488845;0,354752496;0,109866634;0,385241373;108,8900418;110,2315652;;;;;;;;;;
5,919;0;0;0,095026171;0,092828061;-0,392927308;104,0803247;80,95502247;0,146488845;0,354112299;0,09765923;0,384391777;108,9388714;110,2314354;;;;;;;;;;
5,92;0;0;0,095026171;0,092828061;-0,383104126;104,0803247;81,03056188;0,146488845;0,353474087;0,09765923;0,383506519;108,9388714;110,2314592;;;;;;;;;;
5,921;0;0;0,095026171;0,092828061;-0,402750491;102,8839991;81,10586712;0,146488845;0,352837852;0,09765923;0,382624006;108,9632862;110,2314829;;;;;;;;;;
5,922;0;0;0,095059716;0,09285938;-0,36345776;101,699881;81,17718603;0,158696249;0,352203591;0,09765923;0,381744228;108,9632862;110,2315832;;;;;;;;;;
5,923;0;0;0,095059716;0,09285938;-0,36345776;100,4547258;81,24456928;0,183111057;0,35160959;0,09765923;0,380867178;108,926664;110,2316831;;;;;;;;;;
5,924;0;0;0,095059716;0,09285938;-0,373280943;99,2095706;81,30783759;0,183111057;0,351094019;0,09765923;0,379992847;108,9632862;110,2316678;;;;;;;;;;
5,925;0;0;0,095093263;0,092890698;-0,353634578;99,2095706;81,36700372;0,183111057;0,350580047;0,09765923;0,379121226;108,9632862;110,2317675;;;;;;;;;;
5,926;0;0;0,095093263;0,092890698;-0,373280943;97,95220801;81,42598643;0,158696249;0,350067668;0,09765923;0,378252307;108,9632862;110,2318668;;;;;;;;;;
5,927;0;0;0,095126811;0,092922017;-0,36345776;96,69484542;81,48084195;0,146488845;0,349480289;0,073244423;0,377386082;108,9022492;110,2319659;;;;;;;;;;
5,928;0;0;0,095126811;0,092922017;-0,333988212;95,41306803;81,53158307;0,146488845;0,348856435;0,09765923;0,376445953;108,926664;110,2318731;;;;;;;;;;
5,929;0;0;0,095126811;0,092922017;-0,373280943;94,10687582;81,57814596;0,146488845;0,348234516;0,073244423;0,375585328;108,9632862;110,2318573;;;;;;;;;;
5,93;0;0;0,095160359;0,092953335;-0,333988212;94,10687582;81,62046697;0,146488845;0,347614524;0,073244423;0,374650781;108,9632862;110,2319563;;;;;;;;;;
5,931;0;0;0,09522746;0,093015972;-0,36345776;92,78847621;81,66265679;0,146488845;0,346996455;0,073244423;0,373719131;108,9388714;110,2320551;;;;;;;;;;
5,932;0;0;0,09522746;0,093015972;-0,343811395;91,43345439;81,70058001;0,146488845;0,346380301;0,09765923;0,37279037;108,926664;110,232077;;;;;;;;;;
5,933;0;0;0,095261011;0,093047291;-0,333988212;90,12726218;81,73413496;0,146488845;0,345766058;0,073244423;0,371941077;108,9754936;110,2320605;;;;;;;;;;
5,934;0;0;0,095261011;0,093047291;-0,36345776;88,79665517;81,76348836;0,134281442;0,345153719;0,09765923;0,371017827;108,987701;110,2321972;;;;;;;;;;
5,935;0;0;0,095261011;0,093047291;-0,373280943;88,79665517;81,78857665;0,134281442;0,344504983;0,09765923;0,370174029;108,987701;110,2323718;;;;;;;;;;
5,936;0;0;0,095294564;0,093078609;-0,373280943;87,44163335;81,81358717;0,146488845;0,343858259;0,09765923;0,369332846;108,9510788;110,2325459;;;;;;;;;;
5,937;0;0;0,095294564;0,093078609;-0,373280943;86,06219672;81,83426946;0,134281442;0,343251833;0,09765923;0,368494272;108,9754936;110,2326045;;;;;;;;;;
5,938;0;0;0,095328118;0,093109928;-0,353634578;84,7071749;81,85056033;0,134281442;0,342608994;0,09765923;0,367658296;109,0243233;110,2327396;;;;;;;;;;
5,939;0;0;0,095328118;0,093109928;-0,383104126;83,32773827;81,86255;0,134281442;0,341968147;0,109866634;0,366824913;108,9754936;110,2330274;;;;;;;;;;
5,94;0;0;0,095328118;0,093109928;-0,353634578;83,32773827;81,87017521;0,134281442;0,341329286;0,109866634;0,366032407;108,9754936;110,2331611;;;;;;;;;;
5,941;0;0;0,095361673;0,093141246;-0,36345776;81,91167943;81,87777678;0,134281442;0,340692406;0,109866634;0,365242358;108,9632862;110,2332945;;;;;;;;;;
5,942;0;0;0,095395229;0,093172565;-0,383104126;80,5200354;81,88091262;0,122074038;0,340057501;0,109866634;0,364454758;108,987701;110,2333891;;;;;;;;;;
5,943;0;0;0,095462345;0,093235202;-0,353634578;79,12839137;81,87967314;0,109866634;0,339386269;0,122074038;0,3636696;109,0365307;110,23356;;;;;;;;;;
5,944;0;0;0,095462345;0,093235202;-0,402750491;77,72453993;81,87407191;0,122074038;0,338678823;0,122074038;0,362925171;108,987701;110,2338835;;;;;;;;;;
5,945;0;0;0,095462345;0,093235202;-0,353634578;77,72453993;81,86408417;0,122074038;0,338011865;0,122074038;0,362183049;108,987701;110,2340529;;;;;;;;;;
5,946;0;0;0,095462345;0,093235202;-0,36345776;76,3206885;81,85412739;0,122074038;0,337346974;0,122074038;0,361443228;108,987701;110,2342218;;;;;;;;;;
5,947;0;0;0,095462345;0,093235202;-0,373280943;74,92904447;81,8397976;0,134281442;0,336684145;0,122074038;0,3607057;109,0365307;110,2343901;;;;;;;;;;
5,948;0;0;0,095495904;0,093266521;-0,36345776;73,52519303;81,82114664;0,134281442;0,336061665;0,122074038;0,359970459;109,0365307;110,2347111;;;;;;;;;;
5,949;0;0;0,095495904;0,093266521;-0,373280943;72,09692679;81,79814961;0,146488845;0,335441115;0,122074038;0,359237497;108,9754936;110,2350311;;;;;;;;;;
5,95;0;0;0,095495904;0,093266521;-0,353634578;72,09692679;81,77074341;0,146488845;0,334860783;0,122074038;0,358506807;108,9754936;110,2351586;;;;;;;;;;
5,951;0;0;0,095529464;0,093297839;-0,36345776;70,70528275;81,74342216;0,146488845;0,33428225;0,122074038;0,357778382;109,0121158;110,2352857;;;;;;;;;;
5,952;0;0;0,095529464;0,093297839;-0,383104126;69,30143132;81,71182003;0,146488845;0,33370551;0,109866634;0,357052215;109,0243233;110,2355274;;;;;;;;;;
5,953;0;0;0,095563025;0,093329158;-0,353634578;67,87316507;81,67591198;0,146488845;0,333130559;0,122074038;0,356290005;108,9754936;110,2358065;;;;;;;;;;
5,954;0;0;0,095563025;0,093329158;-0,392927308;66,49372845;81,63563477;0,146488845;0,33255739;0,122074038;0,355568452;108,9632862;110,2359317;;;;;;;;;;
5,955;0;0;0,095563025;0,093329158;-0,353634578;66,49372845;81,59115513;0,146488845;0,331985997;0,122074038;0,354849136;108,9632862;110,2360181;;;;;;;;;;
5,956;0;0;0,095596588;0,093360476;-0,373280943;65,11429182;81,54681337;0,146488845;0,331416376;0,109866634;0,35413205;109,0121158;110,2361043;;;;;;;;;;
5,957;0;0;0,095630151;0,093391795;-0,392927308;63,72264779;81,49828178;0,146488845;0,330848521;0,109866634;0,353378892;109,0121158;110,2363434;;;;;;;;;;
5,958;0;0;0,095630151;0,093391795;-0,373280943;62,34321116;81,44553506;0,146488845;0,330282426;0,109866634;0,352628069;108,9754936;110,2365817;;;;;;;;;;
5,959;0;0;0,095630151;0,093391795;-0,402750491;60,98818934;81,38862455;0,146488845;0,329718086;0,109866634;0,351879574;109,0243233;110,2367044;;;;;;;;;;
5,96;0;0;0,095697281;0,093454432;-0,373280943;60,98818934;81,32763976;0,146488845;0,329155495;0,109866634;0,351133399;109,0243233;110,2369799;;;;;;;;;;
5,961;0;0;0,095697281;0,093454432;-0,353634578;59,64537492;81,26684403;0,146488845;0,328594649;0,109866634;0,350389537;109,0487381;110,2372546;;;;;;;;;;
5,962;0;0;0,095697281;0,093454432;-0,373280943;58,3025605;81,20202436;0,146488845;0,328035541;0,109866634;0,349647981;109,0243233;110,237605;;;;;;;;;;
5,963;0;0;0,095730848;0,09348575;-0,343811395;56,95974609;81,13319321;0,146488845;0,327478166;0,109866634;0,348908724;108,987701;110,2378777;;;;;;;;;;
5,964;0;0;0,095730848;0,09348575;-0,373280943;55,61693167;81,06036304;0,146488845;0,32692252;0,109866634;0,348171759;109,0243233;110,2380347;;;;;;;;;;
5,965;0;0;0,095764415;0,093517069;-0,353634578;55,61693167;80,98354623;0,146488845;0,326368595;0,109866634;0,347437078;109,0243233;110,2383061;;;;;;;;;;
5,966;0;0;0,095797984;0,093548387;-0,353634578;54,29853206;80,90696755;0,146488845;0,325816388;0,122074038;0,346704674;109,0365307;110,2385767;;;;;;;;;;
5,967;0;0;0,095831554;0,093579706;-0,36345776;52,95571764;80,82649044;0,146488845;0,325265893;0,122074038;0,346012836;108,987701;110,2388847;;;;;;;;;;
5,968;0;0;0,095831554;0,093579706;-0,333988212;51,64952544;80,74205041;0,146488845;0,324717104;0,122074038;0,345323143;109,0121158;110,2390386;;;;;;;;;;
5,969;0;0;0,095831554;0,093579706;-0,353634578;50,37995544;80,65377461;0,134281442;0,324170017;0,134281442;0,344635587;109,0365307;110,2392685;;;;;;;;;;
5,97;0;0;0,095865125;0,093611024;-0,333988212;50,37995544;80,56178983;0,134281442;0,32358633;0,134281442;0,343988458;109,0365307;110,2395744;;;;;;;;;;
5,971;0;0;0,095865125;0,093611024;-0,343811395;49,12259285;80,4700902;0,146488845;0,323004454;0,122074038;0,343343334;109,0121158;110,2398793;;;;;;;;;;
5,972;0;0;0,09593227;0,093673661;-0,353634578;47,85302286;80,3747305;0,146488845;0,322462675;0,134281442;0,342661916;108,9754936;110,2401067;;;;;;;;;;
5,973;0;0;0,09593227;0,093673661;-0,304518664;46,64448988;80,27568377;0,146488845;0,321922577;0,122074038;0,342020905;109,0243233;110,2402185;;;;;;;;;;
5,974;0;0;0,09593227;0,093673661;-0,353634578;45,36271249;80,17315291;0,146488845;0,321384152;0,122074038;0,341343587;109,0365307;110,2404831;;;;;;;;;;
5,975;0;0;0,09593227;0,093673661;-0,383104126;45,36271249;80,06691897;0,146488845;0,320847397;0,122074038;0,340668368;109,0365307;110,2407852;;;;;;;;;;
5,976;0;0;0,095965844;0,09370498;-0,353634578;44,17859432;79,96101435;0,146488845;0,320312305;0,122074038;0,339995242;108,987701;110,2410864;;;;;;;;;;
5,977;0;0;0,095965844;0,09370498;-0,383104126;42,95785394;79,85172345;0,158696249;0,319778873;0,122074038;0,339324203;109,0243233;110,2412334;;;;;;;;;;
5,978;0;0;0,095999419;0,093736298;-0,36345776;41,78594317;79,7389419;0,146488845;0,319285388;0,122074038;0,338655244;109,0609455;110,2414949;;;;;;;;;;
5,979;0;0;0,095999419;0,093736298;-0,383104126;40,62623981;79,62283368;0,146488845;0,318755139;0,122074038;0,337988359;109,0121158;110,2418705;;;;;;;;;;
5,98;0;0;0,095999419;0,093736298;-0,353634578;40,62623981;79,50344741;0,146488845;0,318226534;0,122074038;0,337323542;109,0121158;110,2420917;;;;;;;;;;
5,981;0;0;0,096032995;0,093767617;-0,343811395;39,47874386;79,38443124;0,146488845;0,317699567;0,134281442;0,336660785;108,987701;110,2423122;;;;;;;;;;
5,982;0;0;0,096032995;0,093767617;-0,392927308;38,3312479;79,26218432;0,146488845;0,317174234;0,146488845;0,336038377;109,0365307;110,2424554;;;;;;;;;;
5,983;0;0;0,096032995;0,093767617;-0,343811395;37,23258156;79,13671668;0,146488845;0,316650529;0,146488845;0,335456194;109,0609455;110,2427514;;;;;;;;;;
5,984;0;0;0,096032995;0,093767617;-0,373280943;36,13391522;79,00819146;0,146488845;0,316128448;0,183111057;0,334875815;109,0365307;110,2431231;;;;;;;;;;
5,985;0;0;0,096066572;0,093798935;-0,353634578;36,13391522;78,87661816;0,146488845;0,315607985;0,183111057;0,33441212;109,0365307;110,243417;;;;;;;;;;
5,986;0;0;0,096066572;0,093798935;-0,343811395;35,07187109;78,74545274;0,146488845;0,315089136;0,183111057;0,333949861;109,0365307;110,24371;;;;;;;;;;
5,987;0;0;0,09610015;0,093830254;-0,373280943;34,04644917;78,61136229;0,146488845;0,314571895;0,207525864;0,333489036;109,0731529;110,2440021;;;;;;;;;;
5,988;0;0;0,09610015;0,093830254;-0,353634578;32,99661245;78,47447078;0,146488845;0,314056258;0,244148076;0,333106229;109,0487381;110,2444082;;;;;;;;;;
5,989;0;0;0,09610015;0,093830254;-0,373280943;31,98339793;78,33471029;0,146488845;0,313542219;0,25635548;0,332839492;109,0121158;110,2447364;;;;;;;;;;
5,99;0;0;0,096133729;0,093861572;-0,373280943;31,98339793;78,19220461;0,146488845;0,313029774;0,25635548;0,332611877;109,0121158;110,2449487;;;;;;;;;;
5,991;0;0;0,096133729;0,093861572;-0,353634578;30,97018342;78,0501407;0,134281442;0,312518917;0,305185095;0,332384967;109,0365307;110,2451604;;;;;;;;;;
5,992;0;0;0,096133729;0,093861572;-0,392927308;30,01800592;77,90533873;0,134281442;0,311971349;0,329599902;0,332311939;109,0731529;110,245448;;;;;;;;;;
5,993;0;0;0,096200891;0,093924209;-0,36345776;29,06582842;77,75799866;0,134281442;0,311425479;0,378429518;0,332315727;109,0365307;110,2458496;;;;;;;;;;
5,994;0;0;0,096200891;0,093924209;-0,392927308;28,16248054;77,60812837;0,134281442;0,310881301;0,415051729;0,332472682;109,0121158;110,246135;;;;;;;;;;
5,995;0;0;0,096234473;0,093955528;-0,383104126;28,16248054;77,45588887;0,134281442;0,31033881;0,415051729;0,332744034;109,0121158;110,246343;;;;;;;;;;
5,996;0;0;0,096234473;0,093955528;-0,353634578;27,23471786;77,30412132;0,134281442;0,309798;0,476088748;0,333014545;109,0609455;110,2465504;;;;;;;;;;
5,997;0;0;0,096234473;0,093955528;-0,383104126;26,38019959;77,14991385;0,134281442;0,309258867;0,524918363;0,33347569;109,0731529;110,2469103;;;;;;;;;;
5,998;0;0;0,096268057;0,093986846;-0,353634578;25,52568133;76,9935038;0,134281442;0,308721406;0,598162786;0,334088584;109,0243233;110,2473073;;;;;;;;;;
5,999;0;0;0,096268057;0,093986846;-0,373280943;24,68337046;76,83489801;0,146488845;0,30818561;0,683614612;0,334929346;109,0609455;110,24755;;;;;;;;;;
6;0;0;0,096268057;0,093986846;-0,373280943;23,86547441;76,67414155;0,146488845;0,30768977;0,744651631;0,336035564;109,1097751;110,2479068;;;;;;;;;;
6,001;0;0;0,096268057;0,093986846;-0,343811395;23,86547441;76,51131771;0,146488845;0,307195467;0,744651631;0,337329826;109,1097751;110,2484156;;;;;;;;;;
6,002;0;0;0,096268057;0,093986846;-0,383104126;23,10861538;76,34899862;0,146488845;0,306702697;0,80568865;0,338620076;109,0731529;110,2489229;;;;;;;;;;
6,003;0;0;0,096268057;0,093986846;-0,36345776;22,35175634;76,18480845;0,158696249;0,306211454;0,915555284;0,340097799;109,0731529;110,2493137;;;;;;;;;;
6,004;0;0;0,096268057;0,093986846;-0,353634578;21,61931211;76,018753;0,183111057;0,305760029;0,976592303;0,341915593;109,1097751;110,2497033;;;;;;;;;;
6,005;0;0;0,096301641;0,094018165;-0,36345776;20,91128269;75,85091465;0,207525864;0,305386592;1,049836726;0,343919224;109,1219825;110,2502066;;;;;;;;;;
6,006;0;0;0,096301641;0,094018165;-0,343811395;20,91128269;75,68137551;0,207525864;0,305090902;1,049836726;0,346146413;109,1219825;110,2507466;;;;;;;;;;
6,007;0;0;0,096335227;0,094049483;-0,373280943;20,23987548;75,51236194;0,207525864;0,304796129;1,123081149;0,348366697;109,1097751;110,251285;;;;;;;;;;
6,008;0;0;0,096335227;0,094049483;-0,343811395;19,58067568;75,3417661;0,207525864;0,30450227;1,15970336;0,350809865;109,1586047;110,2517833;;;;;;;;;;
6,009;0;0;0,096335227;0,094049483;-0,343811395;18,92147588;75,16963121;0,207525864;0,304209321;1,245155187;0,353360344;109,2318491;110,2524334;;;;;;;;;;
6,01;0;0;0,096368813;0,094080802;-0,353634578;18,33552049;74,99596202;0,207525864;0,303917281;1,306192206;0,356170979;109,2196417;110,2533111;;;;;;;;;;
6,011;0;0;0,096368813;0,094080802;-0,333988212;18,33552049;74,82099307;0,207525864;0,303626146;1,306192206;0,359164374;109,2196417;110,2541479;;;;;;;;;;
6,012;0;0;0,096435989;0,094143439;-0,343811395;17,74956511;74,64656652;0,207525864;0,303335914;1,379436628;0,362148489;109,1708121;110,254982;;;;;;;;;;
6,013;0;0;0,096435989;0,094143439;-0,343811395;17,20023194;74,47084255;0,207525864;0,303046581;1,403851436;0,365353122;109,2318491;110,2556604;;;;;;;;;;
6,014;0;0;0,096435989;0,094143439;-0,36345776;16,67531358;74,29394006;0,195318461;0,302758145;1,464888455;0,368624409;109,2562639;110,2565282;;;;;;;;;;
6,015;0;0;0,096435989;0,094143439;-0,36345776;16,18701743;74,11593931;0,195318461;0,302432309;1,489303262;0,372077028;109,2196417;110,2574698;;;;;;;;;;
6,016;0;0;0,096435989;0,094143439;-0,36345776;16,18701743;73,93695857;0,195318461;0,302107483;1,489303262;0,375595534;109,2196417;110,2582937;;;;;;;;;;
6,017;0;0;0,096469579;0,094174757;-0,392927308;15,69872127;73,75853267;0,195318461;0,301783664;1,538132878;0,379103132;109,2074343;110,259115;;;;;;;;;;
6,018;0;0;0,096469579;0,094174757;-0,383104126;15,22263253;73,57912811;0,195318461;0,301460848;1,538132878;0,382753035;109,2562639;110,2598955;;;;;;;;;;
6,019;0;0;0,096469579;0,094174757;-0,36345776;14,79537339;73,39878621;0,195318461;0,301139034;1,574755089;0,386391624;109,2318491;110,2608267;;;;;;;;;;
6,02;0;0;0,096469579;0,094174757;-0,383104126;14,40473647;73,21766306;0,195318461;0,300818217;1,586962493;0,390133816;109,1708121;110,2616784;;;;;;;;;;
6,021;0;0;0,09650317;0,094206076;-0,36345776;14,40473647;73,03587596;0,195318461;0,300498394;1,586962493;0,393902703;109,1708121;110,2623361;;;;;;;;;;
6,022;0;0;0,09650317;0,094206076;-0,392927308;14,00189215;72,8546524;0,195318461;0,300179563;1,586962493;0,397659906;109,1952269;110,2629917;;;;;;;;;;
6,023;0;0;0,096536762;0,094237394;-0,36345776;13,62346263;72,67272692;0,183111057;0,299861721;1,562547685;0,401405461;109,2074343;110,2637218;;;;;;;;;;
6,024;0;0;0,096536762;0,094237394;-0,36345776;13,28165532;72,49017827;0,146488845;0,299506569;1,538132878;0,405062817;109,1586047;110,264488;;;;;;;;;;
6,025;0;0;0,096536762;0,094237394;-0,36345776;12,96426283;72,30712327;0,134281442;0,299037634;1,51371807;0,408632245;109,1463973;110,2650986;;;;;;;;;;
6,026;0;0;0,096536762;0,094237394;-0,36345776;12,96426283;72,12364008;0,134281442;0,298531858;1,51371807;0,412114018;109,1463973;110,2656691;;;;;;;;;;
6,027;0;0;0,096536762;0,094237394;-0,530451866;12,69569994;71,94072569;0,134281442;0,29802765;1,477095859;0,415584999;109,1708121;110,2662378;;;;;;;;;;
6,028;0;0;0,096536762;0,094237394;-0,510805501;12,43934446;71,75753585;0,134281442;0,297525005;1,464888455;0,418930335;109,1463973;110,2668813;;;;;;;;;;
6,029;0;0;0,096536762;0,094237394;-0,510805501;12,19519639;71,57410971;0,122074038;0,297023919;1,41605884;0,422227006;109,1097751;110,2674462;;;;;;;;;;
6,03;0;0;0,096536762;0,094237394;-0,530451866;11,96325571;71,3904863;0,122074038;0,296486091;1,379436628;0,425360279;109,1463973;110,2678945;;;;;;;;;;
6,031;0;0;0,096536762;0,094237394;-0,530451866;11,96325571;71,20670453;0,122074038;0,29594993;1,379436628;0,428368954;109,1463973;110,2684562;;;;;;;;;;
6,032;0;0;0,096536762;0,094237394;-0,510805501;11,76793725;71,02349247;0,122074038;0,295415432;1,318399609;0,431368303;109,1708121;110,2690163;;;;;;;;;;
6,033;0;0;0,096536762;0,094237394;-0,540275049;11,609241;70,84023567;0,122074038;0,29488259;1,281777398;0,434166881;109,1219825;110,2696512;;;;;;;;;;
6,034;0;0;0,096536762;0,094237394;-0,510805501;11,46275216;70,65704913;0,134281442;0,2943514;1,220740379;0,4368419;109,1219825;110,2701309;;;;;;;;;;
6,035;0;0;0,096536762;0,094237394;-0,550098232;11,32847072;70,47397093;0,134281442;0,293860152;1,208532975;0,439317152;109,1586047;110,2706092;;;;;;;;;;
6,036;0;0;0,096536762;0,094237394;-0,530451866;11,32847072;70,29103903;0,134281442;0,293370426;1,208532975;0,441746437;109,1586047;110,2712008;;;;;;;;;;
6,037;0;0;0,096536762;0,094237394;-0,510805501;11,2674337;70,10867422;0,134281442;0,292882219;1,15970336;0,444168191;109,1219825;110,2717906;;;;;;;;;;
6,038;0;0;0,096536762;0,094237394;-0,540275049;11,19418928;69,92668327;0,122074038;0,292395525;1,135288553;0,446429259;109,0731529;110,2722637;;;;;;;;;;
6,039;0;0;0,096536762;0,094237394;-0,530451866;11,12094485;69,74502672;0,134281442;0,291872045;1,074251534;0,448606729;109,1097751;110,2725822;;;;;;;;;;
6,04;0;0;0,096536762;0,094237394;-0,550098232;11,09653005;69,56370355;0,134281442;0,291388482;1,013214515;0,450585975;109,1341899;110,2730146;;;;;;;;;;
6,041;0;0;0,096536762;0,094237394;-0,510805501;11,09653005;69,38286588;0,134281442;0,290906419;1,013214515;0,452367612;109,1341899;110,2735222;;;;;;;;;;
6,042;0;0;0,096536762;0,094237394;-0,540275049;11,09653005;69,20258881;0,134281442;0,29042585;0,964384899;0,454143727;109,1219825;110,2740282;;;;;;;;;;
6,043;0;0;0,096536762;0,094237394;-0,530451866;11,13315226;69,0228706;0,134281442;0,289946771;0,939970092;0,455761156;109,1097751;110,2744944;;;;;;;;;;
6,044;0;0;0,096536762;0,094237394;-0,530451866;11,18198187;68,8438244;0,134281442;0,289469177;0,878933073;0,457296983;109,1586047;110,2749208;;;;;;;;;;
6,045;0;0;0,096536762;0,094237394;-0,540275049;11,25522629;68,66548642;0,134281442;0,288993063;0,842310862;0,458636575;109,1708121;110,2754991;;;;;;;;;;
6,046;0;0;0,096536762;0,094237394;-0,500982318;11,25522629;68,48793106;0,134281442;0,288518426;0,842310862;0,459857131;109,1708121;110,2761139;;;;;;;;;;
6,047;0;0;0,096536762;0,094237394;-0,510805501;11,36509293;68,31092612;0,146488845;0,288045259;0,80568865;0,461073903;109,1463973;110,2767268;;;;;;;;;;
6,048;0;0;0,096536762;0,094237394;-0,491159136;11,47495956;68,13481454;0,134281442;0,287611854;0,744651631;0,462172019;109,1586047;110,2772612;;;;;;;;;;
6,049;0;0;0,096536762;0,094237394;-0,491159136;11,64586322;67,95959356;0,146488845;0,287141499;0,683614612;0,463075258;109,2196417;110,2778322;;;;;;;;;;
6,05;0;0;0,096536762;0,094237394;-0,540275049;11,84118168;67,7854519;0,146488845;0,286710895;0,646992401;0,463784224;109,1708121;110,2785929;;;;;;;;;;
6,051;0;0;0,096536762;0,094237394;-0,481335953;11,84118168;67,61246278;0,146488845;0,286281627;0,646992401;0,464376108;109,1708121;110,2791981;;;;;;;;;;
6,052;0;0;0,096536762;0,094237394;-0,491159136;12,04870754;67,44000994;0,146488845;0,28585369;0,598162786;0,464966157;109,1463973;110,2798015;;;;;;;;;;
6,053;0;0;0,096536762;0,094237394;-0,510805501;12,26844081;67,2687427;0,158696249;0,285427079;0,573747978;0,465401199;109,1952269;110,2803263;;;;;;;;;;
6,054;0;0;0,096536762;0,094237394;-0,481335953;12,5492111;67,0986957;0,146488845;0,285040085;0,524918363;0,465758303;109,2074343;110,2810027;;;;;;;;;;
6,055;0;0;0,096536762;0,094237394;-0,510805501;12,85439619;66,93005662;0,146488845;0,284615996;0,463881344;0,465961121;109,1708121;110,2817153;;;;;;;;;;
6,056;0;0;0,096536762;0,094237394;-0,500982318;12,85439619;66,76289768;0,146488845;0,284193222;0,463881344;0,465971837;109,1708121;110,2823109;;;;;;;;;;
6,057;0;0;0,09650317;0,094206076;-0,500982318;13,14737388;66,59625694;0,146488845;0,283771759;0,415051729;0,46598252;109,2074343;110,2829045;;;;;;;;;;
6,058;0;0;0,09650317;0,094206076;-0,510805501;13,50138859;66,43105185;0,158696249;0,283351602;0,366222114;0,465839992;109,2440565;110,2836113;;;;;;;;;;
6,059;0;0;0,09650317;0,094206076;-0,500982318;13,91644032;66,26746945;0,158696249;0,282971042;0,317392499;0,465544726;109,2318491;110,2844307;;;;;;;;;;
6,06;0;0;0,09650317;0,094206076;-0,550098232;14,35590686;66,10569617;0,158696249;0,282591662;0,292977691;0,465097198;109,2074343;110,2852092;;;;;;;;;;
6,061;0;0;0,09650317;0,094206076;-0,510805501;14,35590686;65,94580299;0,158696249;0,282213458;0,292977691;0,464574468;109,2074343;110,2859088;;;;;;;;;;
6,062;0;0;0,09650317;0,094206076;-0,491159136;14,79537339;65,78640548;0,158696249;0,281836426;0,231940672;0,464053358;109,2440565;110,2866062;;;;;;;;;;
6,063;0;0;0,096469579;0,094174757;-0,510805501;15,27146214;65,62888071;0,146488845;0,281460563;0,207525864;0,46334239;109,2440565;110,2874163;;;;;;;;;;
6,064;0;0;0,096469579;0,094174757;-0,510805501;15,7841731;65,47333776;0,158696249;0,281047571;0,183111057;0,462557038;109,2074343;110,288224;;;;;;;;;;
6,065;0;0;0,096469579;0,094174757;-0,550098232;16,32129887;65,31988536;0,146488845;0,280674154;0,146488845;0,46169753;109,1952269;110,2889142;;;;;;;;;;
6,066;0;0;0,096469579;0,094174757;-0,500982318;16,32129887;65,16859363;0,146488845;0,280263599;0,146488845;0,460725803;109,1952269;110,289564;;;;;;;;;;
6,067;0;0;0,096435989;0,094143439;-0,500982318;16,89504685;65,0177709;0,146488845;0,279854318;0,122074038;0,459757089;109,2074343;110,2902118;;;;;;;;;;
6,068;0;0;0,096435989;0,094143439;-0,530451866;17,48100223;64,86921558;0,158696249;0,279446305;0,109866634;0,458714788;109,1952269;110,2908958;;;;;;;;;;
6,069;0;0;0,096435989;0,094143439;-0,510805501;18,09137242;64,72295891;0,146488845;0,279077851;0,09765923;0,457637424;109,1341899;110,2915395;;;;;;;;;;
6,07;0;0;0,096435989;0,094143439;-0,550098232;18,72615741;64,57907037;0,146488845;0,278672246;0,09765923;0,456525105;109,1586047;110,2919897;;;;;;;;;;
6,071;0;0;0,096435989;0,094143439;-0,510805501;18,72615741;64,43761921;0,146488845;0,278267897;0,09765923;0,455416234;109,1586047;110,292515;;;;;;;;;;
6,072;0;0;0,096435989;0,094143439;-0,510805501;19,40977203;64,29660655;0,146488845;0,277864802;0,09765923;0,454310801;109,2074343;110,2930388;;;;;;;;;;
