Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar75Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:43:37.774;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:43:45.623;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;;
7,31;0;-1;0,094623708;0,092452239;0;27,10043641;66,09943264;0,134281442;0,142463391;0,134281442;0,177177776;119,6691794;121,2388241;;;;;;;;;;;
7,311;0;-1;0,094623708;0,092452239;0;27,57652516;65,97953847;0,134281442;0,142442995;0,134281442;0,177049765;119,6447645;121,2383859;;;;;;;;;;;
7,312;0;-1;0,094590177;0,092420921;0;27,57652516;65,86150946;0,134281442;0,142422663;0,134281442;0,176922152;119,6447645;121,2378726;;;;;;;;;;;
7,313;0;-1;0,094590177;0,092420921;0;28,12585833;65,74384634;0,134281442;0,142402394;0,134281442;0,176794934;119,6447645;121,2373608;;;;;;;;;;;
7,314;0;-1;0,094590177;0,092420921;0;28,62636189;65,62827123;0,122074038;0,142382187;0,134281442;0,176668111;119,6691794;121,2368506;;;;;;;;;;;
7,315;0;-1;0,094590177;0,092420921;0;29,16348766;65,51462449;0,134281442;0,142323749;0,134281442;0,176541681;119,718009;121,2364186;;;;;;;;;;;
7,316;0;-1;0,094590177;0,092420921;0;29,72502823;65,40301501;0,134281442;0,142303786;0,134281442;0,176415642;119,6447645;121,2361411;;;;;;;;;;;
7,317;0;-1;0,094590177;0,092420921;0;29,72502823;65,29351308;0,134281442;0,142283885;0,134281442;0,176289995;119,6447645;121,2356347;;;;;;;;;;;
7,318;0;-1;0,094590177;0,092420921;0;30,31098361;65,1843506;0,134281442;0,142264046;0,134281442;0,176164737;119,6691794;121,2351298;;;;;;;;;;;
7,319;0;-1;0,094590177;0,092420921;0;30,97018342;65,07736467;0,134281442;0,142244268;0,134281442;0,176039867;119,7424238;121,2347031;;;;;;;;;;;
7,32;0;-1;0,094590177;0,092420921;0;31,59276101;64,97277831;0,134281442;0,142224552;0,134281442;0,175915384;119,718009;121,2345075;;;;;;;;;;;
7,321;0;-1;0,094590177;0,092420921;0;32,23975341;64,87046919;0,134281442;0,142204897;0,146488845;0,175791287;119,6691794;121,234236;;;;;;;;;;;
7,322;0;-1;0,094556646;0,092389602;0;32,23975341;64,77050684;0,134281442;0,142185302;0,146488845;0,17570587;119,6691794;121,233812;;;;;;;;;;;
7,323;0;-1;0,094556646;0,092389602;0;32,91116062;64,67085437;0,134281442;0,142165769;0,146488845;0,175620717;119,7302164;121,2333894;;;;;;;;;;;
7,324;0;-1;0,094556646;0,092389602;0;33,58256783;64,57361704;0,146488845;0,142146296;0,146488845;0,175535828;119,7546312;121,2331596;;;;;;;;;;;
7,325;0;-1;0,094556646;0,092389602;0;34,27838984;64,47878734;0,146488845;0,142165178;0,146488845;0,175451203;119,718009;121,2330071;;;;;;;;;;;
7,326;0;-1;0,094556646;0,092389602;0;35,01083407;64,38643441;0,146488845;0,142184001;0,134281442;0,17536684;119,7058016;121,2327402;;;;;;;;;;;
7,327;0;-1;0,094523116;0,092358284;0;35,01083407;64,29666545;0,146488845;0,142202766;0,134281442;0,175244443;119,7058016;121,2324358;;;;;;;;;;;
7,328;0;-1;0,094523116;0,092358284;0;35,7432783;64,20717477;0,146488845;0,142221473;0,134281442;0,175122426;119,7546312;121,2321323;;;;;;;;;;;
7,329;0;-1;0,094489588;0,092326965;0;36,48792993;64,12025919;0,146488845;0,142240122;0,134281442;0,175000788;119,7546312;121,231983;;;;;;;;;;;
7,33;0;-1;0,094489588;0,092326965;0;37,25699637;64,03594902;0,146488845;0,142258713;0,134281442;0,174879526;119,718009;121,2318341;;;;;;;;;;;
7,331;0;-1;0,094489588;0,092326965;0;38,05047761;63,95431278;0,146488845;0,142277247;0,134281442;0,17475864;119,7302164;121,2315708;;;;;;;;;;;
7,332;0;-1;0,094489588;0,092326965;0;38,05047761;63,87541876;0,146488845;0,142295723;0,134281442;0,17463813;119,7302164;121,2313467;;;;;;;;;;;
7,333;0;-1;0,094489588;0,092326965;0;38,85616626;63,79676931;0,146488845;0,142314142;0,134281442;0,174517992;119,7546312;121,2311232;;;;;;;;;;;
7,334;0;-1;0,094422534;0,092264328;0;39,68626972;63,72089112;0,158696249;0,142332503;0,134281442;0,174398227;119,718009;121,230977;;;;;;;;;;;
7,335;0;-1;0,094422534;0,092264328;0;40,52858058;63,64785218;0,158696249;0,142389103;0,134281442;0,174278834;119,6813868;121,2307163;;;;;;;;;;;
7,336;0;-1;0,094422534;0,092264328;0;41,39530625;63,577682;0,146488845;0,142445527;0,134281442;0,17415981;119,7546312;121,2303416;;;;;;;;;;;
7,337;0;-1;0,094422534;0,092264328;0;41,39530625;63,51044826;0,146488845;0,142463481;0,134281442;0,174041156;119,7546312;121,2301978;;;;;;;;;;;
7,338;0;-1;0,094389009;0,09223301;0;42,27423933;63,44342295;0,146488845;0,14248138;0,122074038;0,173922869;119,7302164;121,2300545;;;;;;;;;;;
7,339;0;-1;0,094389009;0,09223301;0;43,12875759;63,37936262;0,146488845;0,142499223;0,122074038;0,173766654;119,656972;121,229835;;;;;;;;;;;
7,34;0;-1;0,094355485;0,092201691;0;44,03210547;63,31818151;0,146488845;0,142517011;0,122074038;0,173610924;119,7058016;121,2293865;;;;;;;;;;;
7,341;0;-1;0,094355485;0,092201691;0;44,94766076;63,26002387;0,134281442;0,142534744;0,109866634;0,173455676;119,7424238;121,2290925;;;;;;;;;;;
7,342;0;-1;0,094355485;0,092201691;0;44,94766076;63,2049186;0,134281442;0,142514127;0,109866634;0,173262615;119,7424238;121,2289143;;;;;;;;;;;
7,343;0;-1;0,094355485;0,092201691;0;45,88763085;63,14998417;0,134281442;0,142493574;0,109866634;0,173070153;119,7302164;121,2287366;;;;;;;;;;;
7,344;0;-1;0,094321962;0,092170373;0;46,85201575;63,09816871;0,134281442;0,142473085;0,109866634;0,172878287;119,6813868;121,2285212;;;;;;;;;;;
7,345;0;-1;0,094321962;0,092170373;0;47,76757103;63,04953916;0,122074038;0,142452659;0,122074038;0,172687016;119,7302164;121,2281533;;;;;;;;;;;
7,346;0;-1;0,094321962;0,092170373;0;48,73195593;63,00393246;0,122074038;0,142394002;0,122074038;0,172534633;119,7424238;121,2279397;;;;;;;;;;;
7,347;0;-1;0,09428844;0,092139054;0;48,73195593;62,96149242;0,122074038;0,142335527;0,122074038;0,172382721;119,7424238;121,2277651;;;;;;;;;;;
7,348;0;-1;0,09428844;0,092139054;0;49,67192602;62,91918394;0,134281442;0,142277233;0,134281442;0,172231281;119,6813868;121,227591;;;;;;;;;;;
7,349;0;-1;0,09428844;0,092139054;0;50,66072573;62,8799553;0,122074038;0,142257414;0,122074038;0,172118605;119,6813868;121,227226;;;;;;;;;;;
7,35;0;-1;0,09428844;0,092139054;0;51,66173284;62,84395013;0,134281442;0,142199363;0,122074038;0,171967984;119,7424238;121,2268621;;;;;;;;;;;
7,351;0;-1;0,09428844;0,092139054;0;52,65053255;62,81119675;0,134281442;0,142179786;0,122074038;0,171817829;119,718009;121,2266908;;;;;;;;;;;
7,352;0;-1;0,094254919;0,092107736;0;52,65053255;62,78164676;0,134281442;0,142160269;0,122074038;0,17166814;119,718009;121,2264434;;;;;;;;;;;
7,353;0;-1;0,094254919;0,092107736;0;53,63933226;62,75218837;0,134281442;0,142140813;0,122074038;0,171518915;119,6813868;121,2261969;;;;;;;;;;;
7,354;0;-1;0,09418788;0,092045099;0;54,66475417;62,72592317;0,134281442;0,142121417;0,122074038;0,171370153;119,7424238;121,2258362;;;;;;;;;;;
7,355;0;-1;0,094154362;0,09201378;0;55,69017609;62,70295614;0,134281442;0,142102082;0,122074038;0,171221852;119,7424238;121,2256681;;;;;;;;;;;
7,356;0;-1;0,094154362;0,09201378;0;56,70339061;62,68327706;0,134281442;0,142082806;0,122074038;0,17107401;119,6813868;121,2255005;;;;;;;;;;;
7,357;0;-1;0,094154362;0,09201378;0;56,70339061;62,66683744;0,134281442;0,142063591;0,122074038;0,170926627;119,6813868;121,2251419;;;;;;;;;;;
7,358;0;-1;0,094120845;0,091982462;0;57,71660512;62,65044878;0,134281442;0,142044434;0,134281442;0,170779701;119,7058016;121,2247845;;;;;;;;;;;
7,359;0;-1;0,094120845;0,091982462;0;58,76644185;62,63728938;0,134281442;0,142025337;0,134281442;0,170671525;119,7546312;121,2245048;;;;;;;;;;;
7,36;0;-1;0,09408733;0,091951143;0;59,80407117;62,62746411;0,146488845;0,1420063;0,134281442;0,170563684;119,718009;121,2243791;;;;;;;;;;;
7,361;0;-1;0,09408733;0,091951143;0;60,8539079;62,62092434;0,146488845;0,142025616;0,134281442;0,170456177;119,656972;121,2241389;;;;;;;;;;;
7,362;0;-1;0,09408733;0,091951143;0;60,8539079;62,61769819;0,146488845;0,142044872;0,134281442;0,170349004;119,656972;121,223708;;;;;;;;;;;
7,363;0;-1;0,094053815;0,091919825;0;61,90374462;62,61448203;0,146488845;0,142064068;0,134281442;0,170242163;119,656972;121,2232784;;;;;;;;;;;
7,364;0;-1;0,094053815;0,091919825;0;62,95358135;62,61456918;0,146488845;0,142083205;0,134281442;0,170135653;119,718009;121,2228502;;;;;;;;;;;
7,365;0;-1;0,094020301;0,091888506;0;64,01562548;62,6179494;0,146488845;0,142102283;0,122074038;0,170029473;119,6447645;121,2226147;;;;;;;;;;;
7,366;0;-1;0,094020301;0,091888506;0;65,07766961;62,62465078;0,134281442;0,142121301;0,122074038;0,169885328;119,6325571;121,2221503;;;;;;;;;;;
7,367;0;-1;0,094020301;0,091888506;0;65,07766961;62,63466301;0,134281442;0,142101966;0,122074038;0,16974163;119,6325571;121,2216489;;;;;;;;;;;
7,368;0;-1;0,094020301;0,091888506;0;66,17633595;62,6446442;0,134281442;0,142082691;0,122074038;0,169598377;119,6691794;121,2211491;;;;;;;;;;;
7,369;0;-1;0,093986789;0,091857188;0;67,23838008;62,65804097;0,134281442;0,142063475;0,134281442;0,169455569;119,656972;121,2207658;;;;;;;;;;;
7,37;0;-1;0,093919767;0,091794551;0;68,2882168;62,67472784;0,134281442;0,142044319;0,134281442;0,169351497;119,5959349;121,2203453;;;;;;;;;;;
7,371;0;-1;0,093919767;0,091794551;0;69,35026093;62,69465632;0,134281442;0,142025223;0,134281442;0,169247748;119,6447645;121,2197347;;;;;;;;;;;
7,372;0;-1;0,093886258;0,091763232;0;69,35026093;62,71785466;0,134281442;0,142006186;0,134281442;0,169144321;119,6447645;121,2192792;;;;;;;;;;;
7,373;0;-1;0,093886258;0,091763232;0;70,41230506;62,74098108;0,134281442;0,141987207;0,134281442;0,169041215;119,6691794;121,218825;;;;;;;;;;;
7,374;0;-1;0,09385275;0,091731914;0;71,46214179;62,76736744;0,122074038;0,141968288;0,134281442;0,168938428;119,6447645;121,2184489;;;;;;;;;;;
7,375;0;-1;0,09385275;0,091731914;0;72,53639332;62,79696534;0,134281442;0,141911132;0,134281442;0,16883596;119,6325571;121,2179973;;;;;;;;;;;
7,376;0;-1;0,09385275;0,091731914;0;73,58623005;62,82984141;0,134281442;0,141892449;0,134281442;0,168733809;119,6691794;121,2175089;;;;;;;;;;;
7,377;0;-1;0,093819243;0,091700595;0;73,58623005;62,86590891;0,134281442;0,141873823;0,134281442;0,168631975;119,6691794;121,2171368;;;;;;;;;;;
7,378;0;-1;0,093819243;0,091700595;0;74,66048158;62,90186459;0,134281442;0,141855255;0,134281442;0,168530457;119,6813868;121,2167659;;;;;;;;;;;
7,379;0;-1;0,093785737;0,091669277;0;75,72252571;62,94107874;0,134281442;0,141836745;0,134281442;0,168429253;119,6325571;121,2164344;;;;;;;;;;;
7,38;0;-1;0,093785737;0,091669277;0;76,74794763;62,98350296;0,134281442;0,141818292;0,134281442;0,168328364;119,6691794;121,2159508;;;;;;;;;;;
7,381;0;-1;0,093785737;0,091669277;0;77,76116214;63,02901241;0,134281442;0,141799896;0,134281442;0,168227786;119,7302164;121,2155836;;;;;;;;;;;
7,382;0;-1;0,093752232;0,091637958;0;77,76116214;63,07755924;0,134281442;0,141781557;0,134281442;0,168127521;119,7302164;121,215409;;;;;;;;;;;
7,383;0;-1;0,093752232;0,091637958;0;78,82320627;63,12595557;0,134281442;0,141763275;0,146488845;0,168027567;119,7058016;121,2152349;;;;;;;;;;;
7,384;0;-1;0,093752232;0,091637958;0;79,83642079;63,17753351;0,134281442;0,14174505;0,146488845;0,167966217;119,656972;121,2149847;;;;;;;;;;;
7,385;0;-1;0,093685225;0,091575321;0;80,91067232;63,23213001;0,134281442;0,141726881;0,146488845;0,167905057;119,7302164;121,2145822;;;;;;;;;;;
7,386;0;-1;0,093685225;0,091575321;0;81,94830164;63,28992718;0,146488845;0,141708769;0,146488845;0,167844087;119,7546312;121,2144107;;;;;;;;;;;
7,387;0;-1;0,093651723;0,091544003;0;81,94830164;63,35080023;0,146488845;0,141729007;0,146488845;0,167783306;119,7546312;121,2143163;;;;;;;;;;;
7,388;0;-1;0,093651723;0,091544003;0;82,93710135;63,41148457;0,146488845;0,141749183;0,146488845;0,167722713;119,7058016;121,2142222;;;;;;;;;;;
7,389;0;-1;0,093651723;0,091544003;0;83,93810846;63,47508266;0,146488845;0,141769296;0,146488845;0,167662308;119,7302164;121,2139752;;;;;;;;;;;
7,39;0;-1;0,093618222;0,091512684;0;84,95132298;63,54162375;0,146488845;0,141789346;0,146488845;0,16760209;119,779046;121,2138056;;;;;;;;;;;
7,391;0;-1;0,093618222;0,091512684;0;85,9889523;63,61113701;0,146488845;0,141809335;0,146488845;0,167542059;119,7668386;121,2137897;;;;;;;;;;;
7,392;0;-1;0,093618222;0,091512684;0;85,9889523;63,68368983;0,146488845;0,141829261;0,146488845;0,167482215;119,7668386;121,2137355;;;;;;;;;;;
7,393;0;-1;0,093584723;0,091481365;0;86,98995941;63,75601774;0,146488845;0,141849126;0,146488845;0,167422555;119,7058016;121,2136815;;;;;;;;;;;
7,394;0;-1;0,093584723;0,091481365;0;88,00317392;63,83126159;0,146488845;0,141868929;0,134281442;0,167363081;119,7302164;121,2134362;;;;;;;;;;;
7,395;0;-1;0,093584723;0,091481365;0;88,96755882;63,90945063;0,146488845;0,141888671;0,134281442;0,167265496;119,7668386;121,2132682;;;;;;;;;;;
7,396;0;-1;0,093584723;0,091481365;0;89,93194372;63,99042257;0,146488845;0,141908352;0,122074038;0,167168214;119,7302164;121,2132156;;;;;;;;;;;
7,397;0;-1;0,093584723;0,091481365;0;89,93194372;64,07416876;0,146488845;0,141927971;0,122074038;0,167032939;119,7302164;121,2130484;;;;;;;;;;;
7,398;0;-1;0,093551224;0,091450047;0;90,85970641;64,15765535;0,146488845;0,14194753;0,122074038;0,166898083;119,7302164;121,2128816;;;;;;;;;;;
7,399;0;-1;0,093551224;0,091450047;0;91,7874691;64,24379352;0,146488845;0,141967028;0,122074038;0,166763645;119,7668386;121,2127153;;;;;;;;;;;
7,4;0;-1;0,093517727;0,091418728;0;92,72743919;64,33257505;0,146488845;0,141986466;0,109866634;0,166629624;119,7546312;121,2126645;;;;;;;;;;;
7,401;0;-1;0,093517727;0,091418728;0;93,64299448;64,42403004;0,146488845;0,142005844;0,109866634;0,166457724;119,7058016;121,2125755;;;;;;;;;;;
7,402;0;-1;0,093517727;0,091418728;0;93,64299448;64,51807362;0,146488845;0,142025161;0,109866634;0,166286357;119,7058016;121,2123336;;;;;;;;;;;
7,403;0;-1;0,093450735;0,091356091;0;94,52192755;64,61182567;0,146488845;0,142044419;0,109866634;0,166115521;119,7424238;121,2120925;;;;;;;;;;;
7,404;0;-1;0,093450735;0,091356091;0;95,43748283;64,70804429;0,158696249;0,142063616;0,122074038;0,165945214;119,779046;121,211967;;;;;;;;;;;
7,405;0;-1;0,093450735;0,091356091;0;96,3042085;64,80683674;0,146488845;0,142121049;0,122074038;0,16581373;119,7546312;121,2119568;;;;;;;;;;;
7,406;0;-1;0,093450735;0,091356091;0;97,14651936;64,90804185;0,146488845;0,14214001;0,122074038;0,165682654;119,7302164;121,21187;;;;;;;;;;;
7,407;0;-1;0,093417241;0,091324773;0;97,14651936;65,01157555;0,146488845;0,142158911;0,122074038;0,165551984;119,7302164;121,2117069;;;;;;;;;;;
7,408;0;-1;0,093417241;0,091324773;0;98,01324503;65,1147883;0,146488845;0,142177754;0,122074038;0,165421719;119,8156682;121,2115443;;;;;;;;;;;
7,409;0;-1;0,093417241;0,091324773;0;98,83114109;65,2204;0,146488845;0,142196538;0,122074038;0,165291858;119,8034608;121,2116502;;;;;;;;;;;
7,41;0;-1;0,093417241;0,091324773;0;99,66124454;65,32825005;0,146488845;0,142215265;0,122074038;0,165162399;119,7424238;121,2117176;;;;;;;;;;;
7,411;0;-1;0,093417241;0,091324773;0;100,430311;65,4383698;0,146488845;0,142233933;0,122074038;0,165033342;119,7546312;121,2115932;;;;;;;;;;;
7,412;0;-1;0,093417241;0,091324773;0;100,430311;65,55056074;0,146488845;0,142252543;0,122074038;0,164904685;119,7546312;121,2115076;;;;;;;;;;;
7,413;0;-1;0,093417241;0,091324773;0;101,1993774;65,66240389;0,146488845;0,142271096;0,109866634;0,164776427;119,8156682;121,2114222;;;;;;;;;;;
7,414;0;-1;0,093383748;0,091293454;0;101,9562365;65,77631288;0,146488845;0,142289591;0,122074038;0,164610272;119,7668386;121,2115285;;;;;;;;;;;
7,415;0;-1;0,093383748;0,091293454;0;102,6886807;65,89224303;0,146488845;0,142308029;0,122074038;0,164482926;119,7424238;121,2114814;;;;;;;;;;;
7,416;0;-1;0,093383748;0,091293454;0;103,4211249;66,01011146;0,146488845;0,142326409;0,122074038;0,164355975;119,8034608;121,2113577;;;;;;;;;;;
7,417;0;-1;0,093383748;0,091293454;0;103,4211249;66,12991219;0,146488845;0,142344733;0,122074038;0,164229418;119,8034608;121,211426;;;;;;;;;;;
7,418;0;-1;0,093383748;0,091293454;0;104,1291543;66,24934153;0,134281442;0,142363;0,122074038;0,164103253;119,779046;121,211494;;;;;;;;;;;
7,419;0;-1;0,093383748;0,091293454;0;104,8371838;66,37062173;0,134281442;0,142342915;0,134281442;0,163977479;119,7302164;121,2114853;;;;;;;;;;;
7,42;0;-1;0,093383748;0,091293454;0;105,4841762;66,49374704;0,134281442;0,142322893;0,134281442;0,16389039;119,7424238;121,2113233;;;;;;;;;;;
7,421;0;-1;0,093383748;0,091293454;0;106,1189611;66,61852029;0,134281442;0,142302933;0,134281442;0,16380357;119,779046;121,2112002;;;;;;;;;;;
7,422;0;-1;0,093383748;0,091293454;0;106,1189611;66,74489806;0,134281442;0,142283035;0,134281442;0,16371702;119,779046;121,2111924;;;;;;;;;;;
7,423;0;-1;0,093383748;0,091293454;0;106,7537461;66,87088405;0,134281442;0,142263198;0,134281442;0,163630738;119,7424238;121,2111845;;;;;;;;;;;
7,424;0;-1;0,093383748;0,091293454;0;107,3641163;66,99847082;0,134281442;0,142243423;0,134281442;0,163544724;119,7058016;121,2110619;;;;;;;;;;;
7,425;0;-1;0,093350256;0,091262136;0;107,9500717;67,12757679;0,134281442;0,14222371;0,122074038;0,163458976;119,7424238;121,2108247;;;;;;;;;;;
7,426;0;-1;0,093350256;0,091262136;0;108,5238197;67,25812068;0,146488845;0,142204057;0,122074038;0,1633352;119,7424238;121,2107031;;;;;;;;;;;
7,427;0;-1;0,093350256;0,091262136;0;108,5238197;67,39005972;0,146488845;0,14222276;0,122074038;0,163211807;119,7424238;121,2105819;;;;;;;;;;;
7,428;0;-1;0,093350256;0,091262136;0;109,1097751;67,52158976;0,134281442;0,142241405;0,122074038;0,163088796;119,656972;121,2104611;;;;;;;;;;;
7,429;0;-1;0,093316764;0,091230817;0;109,6591082;67,6545502;0,134281442;0,142221697;0,122074038;0,162966167;119,6447645;121,2100726;;;;;;;;;;;
7,43;0;-1;0,093316764;0,091230817;0;110,1474044;67,78882171;0,134281442;0,142202051;0,109866634;0,162843919;119,6813868;121,209647;;;;;;;;;;;
7,431;0;-1;0,093316764;0,091230817;0;110,6601154;67,92420878;0,134281442;0,142182466;0,122074038;0,162683754;119,656972;121,2093376;;;;;;;;;;;
7,432;0;-1;0,093283275;0,091199499;0;110,6601154;68,06078451;0,134281442;0,142162941;0,122074038;0,162562381;119,656972;121,2089525;;;;;;;;;;;
7,433;0;-1;0,093283275;0,091199499;0;111,1362041;68,19693686;0,146488845;0,142143477;0,122074038;0,162441384;119,5959349;121,2085687;;;;;;;;;;;
7,434;0;-1;0,093216298;0,091136862;0;111,5756706;68,33416063;0,146488845;0,142162367;0,109866634;0,162320762;119,6447645;121,2079946;;;;;;;;;;;
7,435;0;-1;0,093216298;0,091136862;0;111,9907224;68,47233761;0,146488845;0,142181199;0,122074038;0,162162219;119,6691794;121,2075754;;;;;;;;;;;
7,436;0;-1;0,093216298;0,091136862;0;112,3935667;68,61138826;0,158696249;0,142199973;0,109866634;0,162042462;119,6203497;121,2072342;;;;;;;;;;;
7,437;0;-1;0,093216298;0,091136862;0;112,3935667;68,75127157;0,158696249;0,142256983;0,109866634;0,161884782;119,6203497;121,2067408;;;;;;;;;;;
7,438;0;-1;0,093216298;0,091136862;0;112,7719962;68,89072125;0,158696249;0,142313817;0,109866634;0,161727591;119,6203497;121,2062489;;;;;;;;;;;
7,439;0;-1;0,093182811;0,091105543;0;113,1138035;69,03092577;0,158696249;0,142370474;0,109866634;0,161570887;119,7058016;121,2057586;;;;;;;;;;;
7,44;0;-1;0,093182811;0,091105543;0;113,4556108;69,1717679;0,158696249;0,142426956;0,109866634;0,161414669;119,6813868;121,2055378;;;;;;;;;;;
7,441;0;-1;0,093182811;0,091105543;0;113,7974181;69,31324567;0,183111057;0,142483262;0,109866634;0,161258935;119,6325571;121,2052412;;;;;;;;;;;
7,442;0;-1;0,093149325;0,091074225;0;113,7974181;69,45535711;0,183111057;0,142615984;0,109866634;0,161103684;119,6325571;121,2047923;;;;;;;;;;;
7,443;0;-1;0,093149325;0,091074225;0;114,1026032;69,597028;0,183111057;0,142748294;0,09765923;0,160948914;119,656972;121,2043447;;;;;;;;;;;
7,444;0;-1;0,093115841;0,091042906;0;114,3833735;69,73921708;0,183111057;0,142880193;0,09765923;0,16075633;119,7058016;121,2039752;;;;;;;;;;;
7,445;0;-1;0,093115841;0,091042906;0;114,6153142;69,88184615;0,183111057;0,143011684;0,09765923;0,160564342;119,656972;121,20376;;;;;;;;;;;
7,446;0;-1;0,093115841;0,091042906;0;114,8350475;70,02476067;0,183111057;0,143142767;0,09765923;0,16037295;119,6447645;121,2033922;;;;;;;;;;;
7,447;0;-1;0,093082357;0,091011588;0;114,8350475;70,16792145;0,183111057;0,143273444;0,09765923;0,16018215;119,6447645;121,2029873;;;;;;;;;;;
7,448;0;-1;0,093082357;0,091011588;0;114,9937437;70,31063844;0,183111057;0,143403716;0,073244423;0,159991943;119,7302164;121,2025837;;;;;;;;;;;
7,449;0;-1;0,093115841;0,091042906;0;115,1890622;70,45341084;0,183111057;0,143533584;0,09765923;0,159725736;119,7546312;121,2024494;;;;;;;;;;;
7,45;0;-1;0,093115841;0,091042906;0;115,3721732;70,59635335;0,183111057;0,143663049;0,09765923;0,159536943;119,6813868;121,2023921;;;;;;;;;;;
7,451;0;-1;0,093115841;0,091042906;0;115,4820399;70,73942716;0,183111057;0,143792113;0,09765923;0,159348735;119,718009;121,2021052;;;;;;;;;;;
7,452;0;-1;0,093115841;0,091042906;0;115,4820399;70,8824021;0,183111057;0,143920777;0,09765923;0,159161111;119,718009;121,201934;;;;;;;;;;;
7,453;0;-1;0,093115841;0,091042906;0;115,6163213;71,02493381;0,158696249;0,144049042;0,09765923;0,158974069;119,7668386;121,2017634;;;;;;;;;;;
7,454;0;-1;0,093115841;0,091042906;0;115,7139805;71,16744492;0,158696249;0,14410032;0,109866634;0,158787606;119,7424238;121,2017465;;;;;;;;;;;
7,455;0;-1;0,093082357;0,091011588;0;115,7994324;71,30982059;0,158696249;0,144151439;0,09765923;0,158640016;119,718009;121,2016531;;;;;;;;;;;
7,456;0;-1;0,093082357;0,091011588;0;115,8604694;71,45202297;0,158696249;0,1442024;0,09765923;0,158454589;119,7424238;121,2014834;;;;;;;;;;;
7,457;0;-1;0,093082357;0,091011588;0;115,8604694;71,59397599;0,158696249;0,144253202;0,09765923;0,158269737;119,7424238;121,2013908;;;;;;;;;;;
7,458;0;-1;0,093082357;0,091011588;0;115,9337138;71,73548896;0,158696249;0,144303847;0,09765923;0,158085458;119,7546312;121,2012984;;;;;;;;;;;
7,459;0;-1;0,093082357;0,091011588;0;115,9947508;71,876793;0,158696249;0,144354336;0,09765923;0,15790175;119,6813868;121,2012447;;;;;;;;;;;
7,46;0;-1;0,093082357;0,091011588;0;116,0191656;72,01785048;0,158696249;0,144404667;0,09765923;0,157718611;119,6813868;121,2009613;;;;;;;;;;;
7,461;0;-1;0,093082357;0,091011588;0;116,031373;72,15854726;0,158696249;0,144454843;0,073244423;0,157536041;119,7546312;121,2006789;;;;;;;;;;;
7,462;0;-1;0,093082357;0,091011588;0;116,031373;72,29884618;0,158696249;0,144504863;0,073244423;0,157277447;119,7546312;121,200627;;;;;;;;;;;
7,463;0;-1;0,093082357;0,091011588;0;116,0435804;72,43871018;0,158696249;0,144554728;0,073244423;0,157019654;119,7424238;121,2005754;;;;;;;;;;;
7,464;0;-1;0,093082357;0,091011588;0;116,0191656;72,57817889;0,158696249;0,144604439;0,09765923;0,156762661;119,6691794;121,2004856;;;;;;;;;;;
7,465;0;-1;0,093082357;0,091011588;0;116,0191656;72,71713866;0,146488845;0,144653995;0,09765923;0,156583054;119,718009;121,2001663;;;;;;;;;;;
7,466;0;-1;0,093082357;0,091011588;0;116,031373;72,85566765;0,146488845;0,144665103;0,09765923;0,156404004;119,718009;121,2000012;;;;;;;;;;;
7,467;0;-1;0,093082357;0,091011588;0;116,031373;72,9938055;0,146488845;0,144676177;0,09765923;0,156225508;119,718009;121,1998366;;;;;;;;;;;
7,468;0;-1;0,093082357;0,091011588;0;115,9947508;73,13151512;0,134281442;0,144687216;0,09765923;0,156047566;119,656972;121,1996725;;;;;;;;;;;
7,469;0;-1;0,093082357;0,091011588;0;115,9459212;73,26868295;0,134281442;0,144659927;0,09765923;0,155870176;119,656972;121,1993174;;;;;;;;;;;
7,47;0;-1;0,093082357;0,091011588;0;115,8726768;73,40527239;0,134281442;0,144632722;0,09765923;0,155693335;119,718009;121,1989634;;;;;;;;;;;
7,471;0;-1;0,093082357;0,091011588;0;115,8116398;73,54120863;0,134281442;0,144605601;0,09765923;0,155517043;119,718009;121,198802;;;;;;;;;;;
7,472;0;-1;0,093082357;0,091011588;0;115,8116398;73,676532;0,134281442;0,144578565;0,09765923;0,155341297;119,718009;121,1986412;;;;;;;;;;;
7,473;0;-1;0,093082357;0,091011588;0;115,7139805;73,81143586;0,146488845;0,144551612;0,09765923;0,155166096;119,6691794;121,1984808;;;;;;;;;;;
7,474;0;-1;0,093082357;0,091011588;0;115,6163213;73,94561517;0,146488845;0,144563038;0,09765923;0,154991438;119,7058016;121,1981677;;;;;;;;;;;
7,475;0;-1;0,093115841;0,091042906;0;115,4820399;74,07907216;0,134281442;0,144574428;0,109866634;0,154817322;119,7546312;121,1979705;;;;;;;;;;;
