Time,<fPistonPosition_G_OPCfPistonPosition>,<fSpoolPosition_G_OPCfSpoolPosition>
29.706 sec,0.0152485084122124,0
29.707 sec,0.0152485084122124,0
29.708 sec,0.0152169762160309,0
29.709 sec,0.0152169762160309,0
29.71 sec,0.0152169762160309,0
29.711 sec,0.0152485084122124,0
29.712 sec,0.0152485084122124,0
29.713 sec,0.0152169762160309,0
29.714 sec,0.0152169762160309,0
29.715 sec,0.0152169762160309,0
29.716 sec,0.0152800416514579,0
29.717 sec,0.0152485084122124,0
29.718 sec,0.0152485084122124,0
29.719 sec,0.0152169762160309,0
29.72 sec,0.0152169762160309,0
29.721 sec,0.015153914953692,0
29.722 sec,0.015153914953692,0
29.723 sec,0.015153914953692,0
29.724 sec,0.0152169762160309,0
29.725 sec,0.0152800416514579,0
29.726 sec,0.0152800416514579,0
29.727 sec,0.0152800416514579,0
29.728 sec,0.0152800416514579,0
29.729 sec,0.0153115759335591,0
29.73 sec,0.0152800416514579,0
29.731 sec,0.0152800416514579,0
29.732 sec,0.0152485084122124,0
29.733 sec,0.0152169762160309,0
29.734 sec,0.0152169762160309,0
29.735 sec,0.0152169762160309,0
29.736 sec,0.0152169762160309,0
29.737 sec,0.0152485084122124,0
29.738 sec,0.0152485084122124,0
29.739 sec,0.0152485084122124,0
29.74 sec,0.0152485084122124,0
29.741 sec,0.0152485084122124,0
29.742 sec,0.0152169762160309,0
29.743 sec,0.0152169762160309,0
29.744 sec,0.015153914953692,0
29.745 sec,0.0152169762160309,0
29.746 sec,0.0152169762160309,0
29.747 sec,0.0152485084122124,0
29.748 sec,0.0152800416514579,0
29.749 sec,0.0152800416514579,0
29.75 sec,0.0152800416514579,0
29.751 sec,0.0153115759335591,0
29.752 sec,0.0153115759335591,0
29.753 sec,0.0152485084122124,0
29.754 sec,0.0152169762160309,0
29.755 sec,0.0152169762160309,0
29.756 sec,0.0152169762160309,0
29.757 sec,0.0152800416514579,0
29.758 sec,0.0152800416514579,0
29.759 sec,0.0152485084122124,0
29.76 sec,0.0152485084122124,0
29.761 sec,0.015153914953692,0
29.762 sec,0.0152169762160309,0
29.763 sec,0.0152485084122124,0
29.764 sec,0.0153115759335591,0
29.765 sec,0.0152800416514579,0
29.766 sec,0.0152169762160309,0
29.767 sec,0.0152485084122124,0
29.768 sec,0.0152800416514579,0
29.769 sec,0.0153115759335591,0
29.77 sec,0.0152800416514579,0
29.771 sec,0.0153115759335591,0
29.772 sec,0.0152800416514579,0
29.773 sec,0.0153115759335591,0
29.774 sec,0.0152800416514579,0
29.775 sec,0.0152800416514579,0
29.776 sec,0.0152485084122124,0
29.777 sec,0.0152485084122124,0
29.778 sec,0.0152169762160309,0
29.779 sec,0.0152169762160309,0
29.78 sec,0.0152169762160309,0
29.781 sec,0.0152485084122124,0
29.782 sec,0.0152169762160309,0
29.783 sec,0.0152485084122124,0
29.784 sec,0.0152169762160309,0
29.785 sec,0.0152169762160309,0
29.786 sec,0.0152169762160309,0
29.787 sec,0.0152169762160309,0
29.788 sec,0.0152485084122124,0
29.789 sec,0.0152169762160309,0
29.79 sec,0.0152485084122124,0
29.791 sec,0.0152485084122124,0
29.792 sec,0.0152485084122124,0
29.793 sec,0.0152800416514579,0
29.794 sec,0.0152800416514579,0
29.795 sec,0.0152485084122124,0
29.796 sec,0.0152485084122124,0
29.797 sec,0.0152169762160309,0
29.798 sec,0.0152485084122124,0
29.799 sec,0.0152800416514579,0
29.8 sec,0.0152800416514579,0
29.801 sec,0.0152800416514579,0
29.802 sec,0.0152169762160309,0
29.803 sec,0.015153914953692,0
29.804 sec,0.015153914953692,0
29.805 sec,0.0152169762160309,0
29.806 sec,0.0152485084122124,0
29.807 sec,0.0152800416514579,0
29.808 sec,0.0152485084122124,0
29.809 sec,0.0152485084122124,0
29.81 sec,0.0152800416514579,0
29.811 sec,0.0152485084122124,0
29.812 sec,0.0152485084122124,0
29.813 sec,0.0152485084122124,0
29.814 sec,0.0152800416514579,0
29.815 sec,0.0152800416514579,0
29.816 sec,0.0152485084122124,0
29.817 sec,0.0152485084122124,0
29.818 sec,0.0152485084122124,0
29.819 sec,0.0152169762160309,0
29.82 sec,0.0152485084122124,0
29.821 sec,0.0152800416514579,0
29.822 sec,0.0152800416514579,0
29.823 sec,0.0152485084122124,0
29.824 sec,0.0152485084122124,0
29.825 sec,0.0152169762160309,0
29.826 sec,0.0152485084122124,0
29.827 sec,0.0152485084122124,0
29.828 sec,0.0152485084122124,0
29.829 sec,0.0152800416514579,0
29.83 sec,0.0153115759335591,0
29.831 sec,0.0153115759335591,0
29.832 sec,0.0153115759335591,0
29.833 sec,0.0152800416514579,0
29.834 sec,0.0152485084122124,0
29.835 sec,0.0152169762160309,0
29.836 sec,0.0152485084122124,0
29.837 sec,0.0152169762160309,0
29.838 sec,0.0152485084122124,0
29.839 sec,0.0152485084122124,0
29.84 sec,0.0152485084122124,0
29.841 sec,0.0152485084122124,0
29.842 sec,0.0152485084122124,0
29.843 sec,0.0152485084122124,0
29.844 sec,0.0152485084122124,0
29.845 sec,0.0152485084122124,0
29.846 sec,0.0152485084122124,0
29.847 sec,0.0152485084122124,0
29.848 sec,0.0152485084122124,0
29.849 sec,0.0152485084122124,0
29.85 sec,0.0152485084122124,0
29.851 sec,0.0152485084122124,0
29.852 sec,0.0152800416514579,0
29.853 sec,0.0153115759335591,0
29.854 sec,0.0152800416514579,0
29.855 sec,0.0152169762160309,0
29.856 sec,0.015153914953692,0
29.857 sec,0.0152169762160309,0
29.858 sec,0.0152169762160309,0
29.859 sec,0.015153914953692,0
29.86 sec,0.0152169762160309,0
29.861 sec,0.0152169762160309,0
29.862 sec,0.0152485084122124,0
29.863 sec,0.0153115759335591,0
29.864 sec,0.0152800416514579,0
29.865 sec,0.0152485084122124,0
29.866 sec,0.0152485084122124,0
29.867 sec,0.0152485084122124,0
29.868 sec,0.0152800416514579,0
29.869 sec,0.0152800416514579,0
29.87 sec,0.0152485084122124,0
29.871 sec,0.0152485084122124,0
29.872 sec,0.0152169762160309,0
29.873 sec,0.0152485084122124,0
29.874 sec,0.0152169762160309,0
29.875 sec,0.0152169762160309,0
29.876 sec,0.0152485084122124,0
29.877 sec,0.0152800416514579,0
29.878 sec,0.0152800416514579,0
29.879 sec,0.0153115759335591,0
29.88 sec,0.0153115759335591,0
29.881 sec,0.0152800416514579,0
29.882 sec,0.0152800416514579,0
29.883 sec,0.0152485084122124,0
29.884 sec,0.0152485084122124,0
29.885 sec,0.0152485084122124,0
29.886 sec,0.0152485084122124,0
29.887 sec,0.0152485084122124,0
29.888 sec,0.0152169762160309,0
29.889 sec,0.0152485084122124,0
29.89 sec,0.0152485084122124,0
29.891 sec,0.0152800416514579,0
29.892 sec,0.0153115759335591,0
29.893 sec,0.0152800416514579,0
29.894 sec,0.0152485084122124,0
29.895 sec,0.0152169762160309,0
29.896 sec,0.0152485084122124,0
29.897 sec,0.0152800416514579,0
29.898 sec,0.0152485084122124,0
29.899 sec,0.0152800416514579,0
29.9 sec,0.0152485084122124,0
29.901 sec,0.0152485084122124,0
29.902 sec,0.0152485084122124,0
29.903 sec,0.0152800416514579,0
29.904 sec,0.0152800416514579,0
29.905 sec,0.0152800416514579,0
29.906 sec,0.0152485084122124,0
29.907 sec,0.0152485084122124,0
29.908 sec,0.0152169762160309,0
29.909 sec,0.015153914953692,0
29.91 sec,0.015153914953692,0
29.911 sec,0.0151223858879508,0
29.912 sec,0.015153914953692,0
29.913 sec,0.0152169762160309,0
29.914 sec,0.0152485084122124,0
29.915 sec,0.0152485084122124,0
29.916 sec,0.0153115759335591,0
29.917 sec,0.0153115759335591,0
29.918 sec,0.0152800416514579,0
29.919 sec,0.0152485084122124,0
29.92 sec,0.0152485084122124,0
29.921 sec,0.0152485084122124,0
29.922 sec,0.0152169762160309,0
29.923 sec,0.0152169762160309,0
29.924 sec,0.0152169762160309,0
29.925 sec,0.0152485084122124,0
29.926 sec,0.0153115759335591,0
29.927 sec,0.0153115759335591,0
29.928 sec,0.0153115759335591,0
29.929 sec,0.0152800416514579,0
29.93 sec,0.0152800416514579,0
29.931 sec,0.0153115759335591,0
29.932 sec,0.0152800416514579,0
29.933 sec,0.0152800416514579,0
29.934 sec,0.0152169762160309,0
29.935 sec,0.015153914953692,0
29.936 sec,0.0152169762160309,0
29.937 sec,0.015153914953692,0
29.938 sec,0.0152169762160309,0
29.939 sec,0.0152485084122124,0
29.94 sec,0.0152485084122124,0
29.941 sec,0.0152485084122124,0
29.942 sec,0.0152169762160309,0
29.943 sec,0.0152485084122124,0
29.944 sec,0.0152800416514579,0
29.945 sec,0.0152800416514579,0
29.946 sec,0.0152800416514579,0
29.947 sec,0.0152485084122124,0
29.948 sec,0.0152485084122124,0
29.949 sec,0.0152485084122124,0
29.95 sec,0.0152169762160309,0
29.951 sec,0.0152485084122124,0
29.952 sec,0.0152485084122124,0
29.953 sec,0.0152169762160309,0
29.954 sec,0.0152169762160309,0
29.955 sec,0.015153914953692,0
29.956 sec,0.0152169762160309,0
29.957 sec,0.0152169762160309,0
29.958 sec,0.0152485084122124,0
29.959 sec,0.0152485084122124,0
29.96 sec,0.0152485084122124,0
29.961 sec,0.0152485084122124,0
29.962 sec,0.0152800416514579,0
29.963 sec,0.0152485084122124,0
29.964 sec,0.0152800416514579,0
29.965 sec,0.0152169762160309,0
29.966 sec,0.0152169762160309,0
29.967 sec,0.0152169762160309,0
29.968 sec,0.0152485084122124,0
29.969 sec,0.0152800416514579,0
29.97 sec,0.0152800416514579,0
29.971 sec,0.0152485084122124,0
29.972 sec,0.0152485084122124,0
29.973 sec,0.0152800416514579,0
29.974 sec,0.0152485084122124,0
29.975 sec,0.0152485084122124,0
29.976 sec,0.0152169762160309,0
29.977 sec,0.0152169762160309,0
29.978 sec,0.0152485084122124,0
29.979 sec,0.0152485084122124,0
29.98 sec,0.0152485084122124,0
29.981 sec,0.0152485084122124,0
29.982 sec,0.0152800416514579,0
29.983 sec,0.0152800416514579,0
29.984 sec,0.0152800416514579,0
29.985 sec,0.0152485084122124,0
29.986 sec,0.0152800416514579,0
29.987 sec,0.0152800416514579,0
29.988 sec,0.0152485084122124,0
29.989 sec,0.0152485084122124,0
29.99 sec,0.015153914953692,0
29.991 sec,0.015153914953692,0
29.992 sec,0.015153914953692,0
29.993 sec,0.0152169762160309,0
29.994 sec,0.0152485084122124,0
29.995 sec,0.0152485084122124,0
29.996 sec,0.0152485084122124,0
29.997 sec,0.0152485084122124,0
29.998 sec,0.0152800416514579,0
29.999 sec,0.0152800416514579,0
30 sec,0.0152800416514579,0
30.001 sec,0.0152800416514579,0
30.002 sec,0.0152800416514579,0
30.003 sec,0.0152485084122124,0
30.004 sec,0.0152485084122124,0
30.005 sec,0.0152800416514579,0
30.006 sec,0.0152800416514579,0
30.007 sec,0.0153115759335591,0
30.008 sec,0.0153115759335591,0
30.009 sec,0.0152800416514579,0
30.01 sec,0.0152800416514579,0
30.011 sec,0.0152485084122124,0
30.012 sec,0.0152485084122124,0
30.013 sec,0.0152169762160309,0
30.014 sec,0.0152169762160309,0
30.015 sec,0.0152485084122124,0
30.016 sec,0.0152485084122124,0
30.017 sec,0.0152485084122124,0
30.018 sec,0.0152800416514579,0
30.019 sec,0.0152800416514579,0
30.02 sec,0.0152800416514579,0
30.021 sec,0.0152800416514579,0
30.022 sec,0.0152800416514579,0
30.023 sec,0.0152800416514579,0
30.024 sec,0.0152800416514579,0
30.025 sec,0.0152800416514579,0
30.026 sec,0.0153115759335591,0
30.027 sec,0.0152800416514579,0
30.028 sec,0.0152485084122124,0
30.029 sec,0.0152169762160309,0
30.03 sec,0.0152169762160309,0
30.031 sec,0.015153914953692,0
30.032 sec,0.015153914953692,0
30.033 sec,0.0152485084122124,0
30.034 sec,0.0152485084122124,0
30.035 sec,0.0153115759335591,0
30.036 sec,0.0153115759335591,0
30.037 sec,0.015343111258308,0
30.038 sec,0.0153115759335591,0
30.039 sec,0.0152800416514579,0
30.04 sec,0.0152800416514579,0
30.041 sec,0.0152485084122124,0
30.042 sec,0.0152800416514579,0
30.043 sec,0.0152800416514579,0
30.044 sec,0.0152800416514579,0
30.045 sec,0.0152485084122124,0
30.046 sec,0.0152800416514579,0
30.047 sec,0.0152485084122124,0
30.048 sec,0.0152800416514579,0
30.049 sec,0.0152800416514579,0
30.05 sec,0.0152800416514579,0
30.051 sec,0.0152485084122124,0
30.052 sec,0.0152485084122124,0
30.053 sec,0.0152485084122124,0
30.054 sec,0.0152169762160309,0
30.055 sec,0.0152485084122124,0
30.056 sec,0.0152485084122124,0
30.057 sec,0.0152800416514579,0
30.058 sec,0.0152800416514579,0
30.059 sec,0.0153115759335591,0
30.06 sec,0.0153115759335591,0
30.061 sec,0.0152800416514579,0
30.062 sec,0.0152485084122124,0
30.063 sec,0.0152169762160309,0
30.064 sec,0.0152169762160309,0
30.065 sec,0.0152485084122124,0
30.066 sec,0.0152485084122124,0
30.067 sec,0.0152800416514579,0
30.068 sec,0.0152169762160309,0
30.069 sec,0.0152485084122124,0
30.07 sec,0.0152169762160309,0
30.071 sec,0.0152169762160309,0
30.072 sec,0.0152169762160309,0
30.073 sec,0.0152485084122124,0
30.074 sec,0.0152485084122124,0
30.075 sec,0.0152485084122124,0
30.076 sec,0.0152485084122124,0
30.077 sec,0.0152485084122124,0
30.078 sec,0.0152800416514579,0
30.079 sec,0.0152485084122124,0
30.08 sec,0.0152169762160309,0
30.081 sec,0.0152169762160309,0
30.082 sec,0.0152485084122124,0
30.083 sec,0.0152800416514579,0
30.084 sec,0.0152485084122124,0
30.085 sec,0.0152485084122124,0
30.086 sec,0.0152485084122124,0
30.087 sec,0.0152800416514579,0
30.088 sec,0.0152800416514579,0
30.089 sec,0.0152169762160309,0
30.09 sec,0.0152485084122124,0
30.091 sec,0.0152485084122124,0
30.092 sec,0.0152800416514579,0
30.093 sec,0.0152800416514579,0
30.094 sec,0.0152800416514579,0
30.095 sec,0.0152800416514579,0
30.096 sec,0.0152800416514579,0
30.097 sec,0.0152485084122124,0
30.098 sec,0.0152800416514579,0
30.099 sec,0.0152485084122124,0
30.1 sec,0.0152800416514579,0
30.101 sec,0.0152800416514579,0
30.102 sec,0.0152800416514579,0
30.103 sec,0.0152800416514579,0
30.104 sec,0.0152800416514579,0
30.105 sec,0.0152485084122124,0
30.106 sec,0.0152485084122124,0
30.107 sec,0.0152485084122124,0
30.108 sec,0.0152485084122124,0
30.109 sec,0.0152800416514579,0
30.11 sec,0.0152485084122124,0
30.111 sec,0.0152800416514579,0
30.112 sec,0.0152800416514579,0
30.113 sec,0.0152800416514579,0
30.114 sec,0.0152485084122124,0
30.115 sec,0.0152485084122124,0
30.116 sec,0.0152800416514579,0
30.117 sec,0.0152800416514579,0
30.118 sec,0.0152485084122124,0
30.119 sec,0.0152169762160309,0
30.12 sec,0.0151223858879508,0
30.121 sec,0.0151223858879508,0
30.122 sec,0.0152169762160309,0
30.123 sec,0.0152169762160309,0
30.124 sec,0.0152800416514579,0
30.125 sec,0.0152800416514579,0
30.126 sec,0.0152800416514579,0
30.127 sec,0.0152800416514579,0
30.128 sec,0.0152169762160309,0
30.129 sec,0.0152485084122124,0
30.13 sec,0.0152169762160309,0
30.131 sec,0.0152485084122124,0
30.132 sec,0.0152169762160309,0
30.133 sec,0.0152485084122124,0
30.134 sec,0.0152485084122124,0
30.135 sec,0.0152169762160309,0
30.136 sec,0.0152485084122124,0
30.137 sec,0.0152800416514579,0
30.138 sec,0.0152485084122124,0
30.139 sec,0.0152800416514579,0
30.14 sec,0.0152800416514579,0
30.141 sec,0.0153115759335591,0
30.142 sec,0.0153115759335591,0
30.143 sec,0.0152800416514579,0
30.144 sec,0.0152485084122124,0
30.145 sec,0.0152485084122124,0
30.146 sec,0.0152485084122124,0
30.147 sec,0.0152800416514579,0
30.148 sec,0.0152800416514579,0
30.149 sec,0.0152169762160309,0
30.15 sec,0.0152485084122124,0
30.151 sec,0.0152800416514579,0
30.152 sec,0.0152800416514579,0
30.153 sec,0.0152800416514579,0
30.154 sec,0.0152800416514579,0
30.155 sec,0.0152800416514579,0
30.156 sec,0.0152800416514579,0
30.157 sec,0.0152800416514579,0
30.158 sec,0.0153115759335591,0
30.159 sec,0.0152800416514579,0
30.16 sec,0.0152485084122124,0
30.161 sec,0.0152169762160309,0
30.162 sec,0.015153914953692,0
30.163 sec,0.0152169762160309,0
30.164 sec,0.0152485084122124,0
30.165 sec,0.0152800416514579,0
30.166 sec,0.0152485084122124,0
30.167 sec,0.015153914953692,0
30.168 sec,0.015153914953692,0
30.169 sec,0.015153914953692,0
30.17 sec,0.015153914953692,0
30.171 sec,0.0152485084122124,0
30.172 sec,0.0152800416514579,0
30.173 sec,0.0152800416514579,0
30.174 sec,0.0152800416514579,0
30.175 sec,0.0152485084122124,0
30.176 sec,0.0152485084122124,0
30.177 sec,0.0152169762160309,0
30.178 sec,0.0152169762160309,0
30.179 sec,0.0152485084122124,0
30.18 sec,0.0152485084122124,0
30.181 sec,0.0152800416514579,0
30.182 sec,0.0153115759335591,0
30.183 sec,0.0152800416514579,0
30.184 sec,0.0152800416514579,0
30.185 sec,0.0152800416514579,0
30.186 sec,0.0153115759335591,0
30.187 sec,0.0153115759335591,0
30.188 sec,0.0152800416514579,0
30.189 sec,0.0152485084122124,0
30.19 sec,0.0152169762160309,0
30.191 sec,0.0152485084122124,0
30.192 sec,0.0152800416514579,0
30.193 sec,0.0152485084122124,0
30.194 sec,0.0153115759335591,0
30.195 sec,0.0152800416514579,0
30.196 sec,0.0152485084122124,0
30.197 sec,0.0152485084122124,0
30.198 sec,0.0152169762160309,0
30.199 sec,0.0152800416514579,0
30.2 sec,0.0152800416514579,0
30.201 sec,0.0152800416514579,0
30.202 sec,0.0152800416514579,0
30.203 sec,0.0153115759335591,0
30.204 sec,0.0152800416514579,0
30.205 sec,0.0153115759335591,0
30.206 sec,0.0153115759335591,0
30.207 sec,0.015343111258308,0
30.208 sec,0.0152800416514579,0
30.209 sec,0.0152169762160309,0
30.21 sec,0.0152169762160309,0
30.211 sec,0.0152800416514579,0
30.212 sec,0.0152800416514579,0
30.213 sec,0.0152800416514579,0
30.214 sec,0.0152485084122124,0
30.215 sec,0.0152800416514579,0
30.216 sec,0.0152800416514579,0
30.217 sec,0.0152800416514579,0
30.218 sec,0.0152800416514579,0
30.219 sec,0.0152800416514579,0
30.22 sec,0.0152485084122124,0
30.221 sec,0.0152800416514579,0
30.222 sec,0.0153115759335591,0
30.223 sec,0.0153115759335591,0
30.224 sec,0.0153115759335591,0
30.225 sec,0.0152800416514579,0
30.226 sec,0.0152800416514579,0
30.227 sec,0.0152169762160309,0
30.228 sec,0.0152169762160309,0
30.229 sec,0.0152169762160309,0
30.23 sec,0.0152485084122124,0
30.231 sec,0.0152800416514579,0
30.232 sec,0.0153115759335591,0
30.233 sec,0.0153115759335591,0
30.234 sec,0.0152800416514579,0
30.235 sec,0.0152800416514579,0
30.236 sec,0.0152485084122124,0
30.237 sec,0.0152800416514579,0
30.238 sec,0.015153914953692,0
30.239 sec,0.0152169762160309,0
30.24 sec,0.015153914953692,0
30.241 sec,0.0152169762160309,0
30.242 sec,0.0152485084122124,0
30.243 sec,0.0152485084122124,0
30.244 sec,0.0152800416514579,0
30.245 sec,0.0152485084122124,0
30.246 sec,0.0152485084122124,0
30.247 sec,0.0152800416514579,0
30.248 sec,0.0152800416514579,0
30.249 sec,0.0152800416514579,0
30.25 sec,0.0152485084122124,0
30.251 sec,0.0152485084122124,0
30.252 sec,0.0152485084122124,0
30.253 sec,0.0152800416514579,0
30.254 sec,0.0153115759335591,0
30.255 sec,0.0152800416514579,0
30.256 sec,0.0152485084122124,0
30.257 sec,0.0152169762160309,0
30.258 sec,0.015153914953692,0
30.259 sec,0.0152169762160309,0
30.26 sec,0.0152485084122124,0
30.261 sec,0.0152800416514579,0
30.262 sec,0.0152485084122124,0
30.263 sec,0.0152485084122124,0
30.264 sec,0.0152169762160309,0
30.265 sec,0.015153914953692,0
30.266 sec,0.0152169762160309,0
30.267 sec,0.0152485084122124,0
30.268 sec,0.0152485084122124,0
30.269 sec,0.0152169762160309,0
30.27 sec,0.0152169762160309,0
30.271 sec,0.0152485084122124,0
30.272 sec,0.0153115759335591,0
30.273 sec,0.0152800416514579,0
30.274 sec,0.0152800416514579,0
30.275 sec,0.0152485084122124,0
30.276 sec,0.0152169762160309,0
30.277 sec,0.0152169762160309,0
30.278 sec,0.0152169762160309,0
30.279 sec,0.0152485084122124,0
30.28 sec,0.0152800416514579,0
30.281 sec,0.0152485084122124,0
30.282 sec,0.0152485084122124,0
30.283 sec,0.0152485084122124,0
30.284 sec,0.0152169762160309,0
30.285 sec,0.0152169762160309,0
30.286 sec,0.0152485084122124,0
30.287 sec,0.0153115759335591,0
30.288 sec,0.0152800416514579,0
30.289 sec,0.0152485084122124,0
30.29 sec,0.0152800416514579,0
30.291 sec,0.0152800416514579,0
30.292 sec,0.0152800416514579,0
30.293 sec,0.0152485084122124,0
30.294 sec,0.0152169762160309,0
30.295 sec,0.0152485084122124,0
30.296 sec,0.0152800416514579,0
30.297 sec,0.0153115759335591,0
30.298 sec,0.0152800416514579,0
30.299 sec,0.0152485084122124,0
30.3 sec,0.0152800416514579,0
30.301 sec,0.0153115759335591,0
30.302 sec,0.0152800416514579,0
30.303 sec,0.0152800416514579,0
30.304 sec,0.0152800416514579,0
30.305 sec,0.0153115759335591,0
30.306 sec,0.0153115759335591,0
30.307 sec,0.0153115759335591,0
30.308 sec,0.015343111258308,0
30.309 sec,0.0153115759335591,0
30.31 sec,0.0152800416514579,0
30.311 sec,0.0152485084122124,0
30.312 sec,0.0152800416514579,0
30.313 sec,0.0153115759335591,0
30.314 sec,0.015343111258308,0
30.315 sec,0.0153115759335591,0
30.316 sec,0.0152485084122124,0
30.317 sec,0.0152485084122124,0
30.318 sec,0.0152485084122124,0
30.319 sec,0.0152485084122124,0
30.32 sec,0.0152169762160309,0
30.321 sec,0.015153914953692,0
30.322 sec,0.0152169762160309,0
30.323 sec,0.0152800416514579,0
30.324 sec,0.0152800416514579,0
30.325 sec,0.0152485084122124,0
30.326 sec,0.0152485084122124,0
30.327 sec,0.0152485084122124,0
30.328 sec,0.0152800416514579,0
30.329 sec,0.0153115759335591,0
30.33 sec,0.0153115759335591,0
30.331 sec,0.0152485084122124,0
30.332 sec,0.0152485084122124,0
30.333 sec,0.0152485084122124,0
30.334 sec,0.0152800416514579,0
30.335 sec,0.0152485084122124,0
30.336 sec,0.0152485084122124,0
30.337 sec,0.0152169762160309,0
30.338 sec,0.0152485084122124,0
30.339 sec,0.0152485084122124,0
30.34 sec,0.0152485084122124,0
30.341 sec,0.0152485084122124,0
30.342 sec,0.0152800416514579,0
